global_step,step_loss,wandb_step,job_id,run_id,job_order,role,token_exposure,smooth_loss,progress_pct,compute_flops_dmon
6650,0.714232325553894,,4523773,tzcobly9,0,primary,11065600000.0,1.8684525929470648,0.2633489191011921,9.62817856e+19
6760,0.7233693599700928,,4523773,tzcobly9,0,primary,11248640000.0,1.8283746797928706,0.2677050666351968,9.787441664e+19
6840,0.7735039591789246,,4523773,tzcobly9,0,primary,11381760000.0,1.7914542045713824,0.27087317393265475,9.903269376e+19
6960,0.669593095779419,,4523773,tzcobly9,0,primary,11581440000.0,1.7521890657636636,0.27562533487884167,1.0077010944e+20
7070,0.744613528251648,,4523773,tzcobly9,0,primary,11764480000.0,1.716923921950743,0.27998148241284637,1.0236274048e+20
7190,0.732720136642456,,4523773,tzcobly9,0,primary,11964160000.0,1.682476789464953,0.2847336433590333,1.0410015616e+20
7310,0.7300431132316589,,4523773,tzcobly9,0,primary,12163840000.0,1.6491416107967878,0.2894858043052202,1.0583757184e+20
7430,0.7136460542678833,,4523773,tzcobly9,0,primary,12363520000.0,1.616399266318276,0.2942379652514071,1.0757498752e+20
7540,0.6785441637039185,,4523773,tzcobly9,0,primary,12546560000.0,1.5835743377267735,0.2985941127854118,1.0916761856e+20
7660,0.6718493103981018,,4523773,tzcobly9,0,primary,12746240000.0,1.5516639617702699,0.3033462737315987,1.1090503424e+20
7770,0.697625994682312,,4523773,tzcobly9,0,primary,12929280000.0,1.5217726329221912,0.30770242126560343,1.1249766528e+20
7880,0.7331206202507019,,4523773,tzcobly9,0,primary,13112320000.0,1.494169812478689,0.3120585687996081,1.1409029632e+20
7990,0.669396162033081,,4523773,tzcobly9,0,primary,13295360000.0,1.4653027347130927,0.3164147163336128,1.1568292736e+20
8100,0.6790074706077576,,4523773,tzcobly9,0,primary,13478400000.0,1.437782400469406,0.3207708638676175,1.172755584e+20
8210,0.6941296458244324,,4523773,tzcobly9,0,primary,13661440000.0,1.411754554056832,0.32512701140162215,1.1886818944e+20
8320,0.7143811583518982,,4523773,tzcobly9,0,primary,13844480000.0,1.3873464852071593,0.32948315893562685,1.2046082048e+20
8430,0.6370508670806885,,4523773,tzcobly9,0,primary,14027520000.0,1.3610861385727329,0.3338393064696315,1.2205345152e+20
8490,0.720661461353302,,4523773,tzcobly9,0,primary,14127360000.0,1.3386712748700527,0.33621538694272496,1.2292215936e+20
8610,0.6688908338546753,,4523773,tzcobly9,0,primary,14327040000.0,1.3152289594345143,0.3409675478889119,1.2465957504e+20
8730,0.7115331888198853,,4523773,tzcobly9,0,primary,14526720000.0,1.2940996074630022,0.34571970883509884,1.2639699072e+20
8850,0.6932216882705688,,4523773,tzcobly9,0,primary,14726400000.0,1.273068880291267,0.35047186978128575,1.281344064e+20
8960,0.6708248853683472,,4523773,tzcobly9,0,primary,14909440000.0,1.2519903404689647,0.35482801731529046,1.2972703744e+20
9070,0.6492288708686829,,4523773,tzcobly9,0,primary,15092480000.0,1.230893689032955,0.3591841648492951,1.3131966848e+20
9190,0.6724030375480652,,4523773,tzcobly9,0,primary,15292160000.0,1.2113465162309838,0.363936325795482,1.3305708416e+20
9300,0.6550732254981995,,4523773,tzcobly9,0,primary,15475200000.0,1.1918769510553362,0.3682924733294867,1.346497152e+20
9410,0.6437869071960449,,4523773,tzcobly9,0,primary,15658240000.0,1.1726937995202609,0.37264862086349143,1.3624234624e+20
9520,0.6268701553344727,,4523773,tzcobly9,0,primary,15841280000.0,1.1535899719737583,0.3770047683974961,1.3783497728e+20
9630,0.6813594698905945,,4523773,tzcobly9,0,primary,16024320000.0,1.1370619044008476,0.3813609159315008,1.3942760832e+20
9740,0.6590419411659241,,4523773,tzcobly9,0,primary,16207360000.0,1.1203312056876253,0.38571706346550544,1.4102023936e+20
9850,0.6083125472068787,,4523773,tzcobly9,0,primary,16390400000.0,1.1024105526407992,0.39007321099951014,1.426128704e+20
9960,0.655483603477478,,4523773,tzcobly9,0,primary,16573440000.0,1.086768109420083,0.3944293585335148,1.4420550144e+20
10070,0.6168448328971863,,4523773,tzcobly9,0,primary,16756480000.0,1.0703207947417814,0.3987855060675195,1.4579813248e+20
10140,0.6237724423408508,,4523773,tzcobly9,0,primary,16872960000.0,1.0546916024077488,0.4015575999527952,1.4681162496e+20
10250,0.6539592742919922,,4523773,tzcobly9,0,primary,17056000000.0,1.0406659709236974,0.40591374748679987,1.48404256e+20
10360,0.6403157114982605,,4523773,tzcobly9,0,primary,17239040000.0,1.026653711843807,0.4102698950208046,1.4999688704e+20
10470,0.6435590386390686,,4523773,tzcobly9,0,primary,17422080000.0,1.0132453982816412,0.4146260425548092,1.5158951808e+20
10580,0.6265120506286621,,4523773,tzcobly9,0,primary,17605120000.0,0.9997097311137869,0.41898219008881393,1.5318214912e+20
10690,0.6604606509208679,,4523773,tzcobly9,0,primary,17788160000.0,0.9878360133070347,0.4233383376228186,1.5477478016e+20
10800,0.6824426651000977,,4523773,tzcobly9,0,primary,17971200000.0,0.9771472461197919,0.4276944851568233,1.563674112e+20
10910,0.609366774559021,,4523773,tzcobly9,0,primary,18154240000.0,0.9642749296151648,0.432050632690828,1.5796004224e+20
11020,0.6289731860160828,,4523773,tzcobly9,0,primary,18337280000.0,0.952539368589197,0.43640678022483265,1.5955267328e+20
11130,0.6568018198013306,,4523773,tzcobly9,0,primary,18520320000.0,0.9421885543816216,0.44076292775883735,1.6114530432e+20
11240,0.6794500946998596,,4523773,tzcobly9,0,primary,18703360000.0,0.9329927082927599,0.445119075292842,1.6273793536e+20
11350,0.6461889743804932,,4523773,tzcobly9,0,primary,18886400000.0,0.9229545776058306,0.4494752228268467,1.643305664e+20
11460,0.6404643058776855,,4523773,tzcobly9,0,primary,19069440000.0,0.9130674180953454,0.45383137036085136,1.6592319744e+20
11570,0.599256157875061,,4523773,tzcobly9,0,primary,19252480000.0,0.9020840239876354,0.45818751789485607,1.6751582848e+20
11680,0.5810192823410034,,4523773,tzcobly9,0,primary,19435520000.0,0.8908467580300032,0.4625436654288607,1.6910845952e+20
11790,0.6815807223320007,,4523773,tzcobly9,0,primary,19618560000.0,0.8835224467805731,0.4668998129628654,1.7070109056e+20
11900,0.6639569401741028,,4523773,tzcobly9,0,primary,19801600000.0,0.8758376540493467,0.47125596049687013,1.722937216e+20
12010,0.6103093028068542,,4523773,tzcobly9,0,primary,19984640000.0,0.8665441617558594,0.4756121080308748,1.7388635264e+20
12120,0.6392922401428223,,4523773,tzcobly9,0,primary,20167680000.0,0.8585903444994031,0.4799682555648795,1.7547898368e+20
12230,0.5934225916862488,,4523773,tzcobly9,0,primary,20350720000.0,0.8493094731509426,0.48432440309888414,1.7707161472e+20
12340,0.6174573302268982,,4523773,tzcobly9,0,primary,20533760000.0,0.841194648148601,0.48868055063288884,1.7866424576e+20
12450,0.5978128910064697,,4523773,tzcobly9,0,primary,20716800000.0,0.8326762866486264,0.4930366981668935,1.802568768e+20
12560,0.6348926424980164,,4523773,tzcobly9,0,primary,20899840000.0,0.825753859103355,0.4973928457008982,1.8184950784e+20
12670,0.6412997245788574,,4523773,tzcobly9,0,primary,21082880000.0,0.8192979643949976,0.5017489932349029,1.8344213888e+20
12780,0.6545514464378357,,4523773,tzcobly9,0,primary,21265920000.0,0.8135318362664969,0.5061051407689076,1.8503476992e+20
12890,0.5690175890922546,,4523773,tzcobly9,0,primary,21448960000.0,0.8049738376153984,0.5104612883029123,1.8662740096e+20
13000,0.6010158061981201,,4523773,tzcobly9,0,primary,21632000000.0,0.7978353065157937,0.514817435836917,1.88220032e+20
13110,0.6116827130317688,,4523773,tzcobly9,0,primary,21815040000.0,0.7913199657438528,0.5191735833709216,1.8981266304e+20
13220,0.6321122646331787,,4523773,tzcobly9,0,primary,21998080000.0,0.7857476962049792,0.5235297309049263,1.9140529408e+20
13340,0.6123289465904236,,4523773,tzcobly9,0,primary,22197760000.0,0.7796780399684697,0.5282818918511132,1.9314270976e+20
13430,0.5718380808830261,,4523773,tzcobly9,0,primary,22347520000.0,0.7724036414004792,0.5318460125607534,1.9444577152e+20
13550,0.6426625847816467,,4523773,tzcobly9,0,primary,22547200000.0,0.7678627044188201,0.5365981735069403,1.961831872e+20
13660,0.6492995619773865,,4523773,tzcobly9,0,primary,22730240000.0,0.7637129944333699,0.540954321040945,1.9777581824e+20
13770,0.6084371209144592,,4523773,tzcobly9,0,primary,22913280000.0,0.758278338860208,0.5453104685749497,1.9936844928e+20
13880,0.6138383746147156,,4523773,tzcobly9,0,primary,23096320000.0,0.7532229401116157,0.5496666161089544,2.0096108032e+20
13990,0.6036974191665649,,4523773,tzcobly9,0,primary,23279360000.0,0.7479895468785389,0.5540227636429591,2.0255371136e+20
14100,0.5937414169311523,,4523773,tzcobly9,0,primary,23462400000.0,0.7425908623303804,0.5583789111769637,2.041463424e+20
14210,0.6145917177200317,,4523773,tzcobly9,0,primary,23645440000.0,0.7381108922690182,0.5627350587109684,2.0573897344e+20
14320,0.6056526303291321,,4523773,tzcobly9,0,primary,23828480000.0,0.7334748531011221,0.5670912062449731,2.0733160448e+20
14430,0.5949913859367371,,4523773,tzcobly9,0,primary,24011520000.0,0.7286279317503687,0.5714473537789778,2.0892423552e+20
14540,0.6253777742385864,,4523773,tzcobly9,0,primary,24194560000.0,0.7250141762374562,0.5758035013129824,2.1051686656e+20
14650,0.6094368100166321,,4523773,tzcobly9,0,primary,24377600000.0,0.7209689684197274,0.5801596488469871,2.121094976e+20
14760,0.6215366721153259,,4523773,tzcobly9,0,primary,24560640000.0,0.7174888380490733,0.5845157963809918,2.1370212864e+20
14870,0.6405863761901855,,4523773,tzcobly9,0,primary,24743680000.0,0.7147972518840122,0.5888719439149965,2.1529475968e+20
14980,0.5905792117118835,,4523773,tzcobly9,0,primary,24926720000.0,0.7104496204779877,0.5932280914490012,2.1688739072e+20
15070,0.6246483325958252,,4523773,tzcobly9,0,primary,25076480000.0,0.707446575402112,0.5967922121586414,2.1819045248e+20
15080,0.5786944627761841,,4532053,4kybwa4a,1,primary,25093120000.0,0.7029402514602044,0.5971882255708236,2.1833523712e+20
15190,0.640343189239502,,4532053,4kybwa4a,1,primary,25276160000.0,0.7007493542824799,0.6015443731048283,2.1992786816e+20
15300,0.5909255743026733,,4532053,4kybwa4a,1,primary,25459200000.0,0.6969055219831866,0.605900520638833,2.215204992e+20
15410,0.5930287837982178,,4532053,4kybwa4a,1,primary,25642240000.0,0.6932698361467127,0.6102566681728376,2.2311313024e+20
15490,0.6003677248954773,,4532053,4kybwa4a,1,primary,25775360000.0,0.6900182622529194,0.6134247754702956,2.2427140736e+20
15600,0.62991863489151,,4532053,4kybwa4a,1,primary,25958400000.0,0.68791477529527,0.6177809230043003,2.258640384e+20
15710,0.6060883402824402,,4532053,4kybwa4a,1,primary,26141440000.0,0.6850508500698209,0.622137070538305,2.2745666944e+20
15820,0.6022095084190369,,4532053,4kybwa4a,1,primary,26324480000.0,0.6821514031120435,0.6264932180723096,2.2904930048e+20
15930,0.6380210518836975,,4532053,4kybwa4a,1,primary,26507520000.0,0.6806068408190513,0.6308493656063143,2.3064193152e+20
16040,0.6031743288040161,,4532053,4kybwa4a,1,primary,26690560000.0,0.6778967028985251,0.635205513140319,2.3223456256e+20
16150,0.5746929049491882,,4532053,4kybwa4a,1,primary,26873600000.0,0.6742845699702983,0.6395616606743237,2.338271936e+20
16260,0.5613914132118225,,4532053,4kybwa4a,1,primary,27056640000.0,0.6703333094837516,0.6439178082083284,2.3541982464e+20
16370,0.5857473015785217,,4532053,4kybwa4a,1,primary,27239680000.0,0.6673727992070685,0.648273955742333,2.3701245568e+20
16480,0.6288207769393921,,4532053,4kybwa4a,1,primary,27422720000.0,0.6660234784276998,0.6526301032763377,2.3860508672e+20
16590,0.6032224893569946,,4532053,4kybwa4a,1,primary,27605760000.0,0.6638254438102251,0.6569862508103425,2.4019771776e+20
16700,0.5979664325714111,,4532053,4kybwa4a,1,primary,27788800000.0,0.6615203784168666,0.6613423983443472,2.417903488e+20
16810,0.6334648728370667,,4532053,4kybwa4a,1,primary,27971840000.0,0.6605384357215736,0.6656985458783518,2.4338297984e+20
16920,0.5854872465133667,,4532053,4kybwa4a,1,primary,28154880000.0,0.6579116440992863,0.6700546934123565,2.4497561088e+20
17030,0.5978874564170837,,4532053,4kybwa4a,1,primary,28337920000.0,0.6558107975304092,0.6744108409463612,2.4656824192e+20
17130,0.5679663419723511,,4532053,4kybwa4a,1,primary,28504320000.0,0.6527362415858771,0.6783709750681836,2.4801608832e+20
17240,0.6348352432250977,,4532053,4kybwa4a,1,primary,28687360000.0,0.6521097066432497,0.6827271226021883,2.4960871936e+20
17350,0.6078724265098572,,4532053,4kybwa4a,1,primary,28870400000.0,0.650561401838581,0.687083270136193,2.512013504e+20
17460,0.5955323576927185,,4532053,4kybwa4a,1,primary,29053440000.0,0.6486353852934759,0.6914394176701977,2.5279398144e+20
17570,0.6430739760398865,,4532053,4kybwa4a,1,primary,29236480000.0,0.6484407359696002,0.6957955652042024,2.5438661248e+20
17680,0.5965696573257446,,4532053,4kybwa4a,1,primary,29419520000.0,0.6466252482170652,0.700151712738207,2.5597924352e+20
17790,0.6616345047950745,,4532053,4kybwa4a,1,primary,29602560000.0,0.6471505721972955,0.7045078602722117,2.5757187456e+20
17900,0.6011561155319214,,4532053,4kybwa4a,1,primary,29785600000.0,0.6455407662140075,0.7088640078062164,2.591645056e+20
18010,0.6068523526191711,,4532053,4kybwa4a,1,primary,29968640000.0,0.6441866717381882,0.7132201553402211,2.6075713664e+20
18120,0.5718428492546082,,4532053,4kybwa4a,1,primary,30151680000.0,0.6416546379512629,0.7175763028742257,2.6234976768e+20
18230,0.5641859173774719,,4532053,4kybwa4a,1,primary,30334720000.0,0.6389432327311801,0.7219324504082304,2.6394239872e+20
18340,0.5589879155158997,,4532053,4kybwa4a,1,primary,30517760000.0,0.6361447966286453,0.7262885979422351,2.6553502976e+20
18450,0.6244463920593262,,4532053,4kybwa4a,1,primary,30700800000.0,0.6357353524687192,0.7306447454762398,2.671276608e+20
18560,0.5376863479614258,,4532053,4kybwa4a,1,primary,30883840000.0,0.6323036373109638,0.7350008930102445,2.6872029184e+20
18670,0.5979308485984802,,4532053,4kybwa4a,1,primary,31066880000.0,0.6311005897060269,0.7393570405442491,2.7031292288e+20
18760,0.5826469659805298,,4532053,4kybwa4a,1,primary,31216640000.0,0.6294047128756345,0.7429211612538893,2.7161598464e+20
18870,0.5918059945106506,,4532053,4kybwa4a,1,primary,31399680000.0,0.62808875773286,0.747277308787894,2.7320861568e+20
18980,0.5958053469657898,,4532053,4kybwa4a,1,primary,31582720000.0,0.6269588383560125,0.7516334563218987,2.7480124672e+20
19090,0.5954784750938416,,4532053,4kybwa4a,1,primary,31765760000.0,0.6258570256418365,0.7559896038559034,2.7639387776e+20
19200,0.607905924320221,,4532053,4kybwa4a,1,primary,31948800000.0,0.62522873709558,0.7603457513899081,2.779865088e+20
19310,0.5904144048690796,,4532053,4kybwa4a,1,primary,32131840000.0,0.6240102354676524,0.7647018989239127,2.7957913984e+20
19420,0.6195428371429443,,4532053,4kybwa4a,1,primary,32314880000.0,0.6238538765262877,0.7690580464579174,2.8117177088e+20
19530,0.5642443895339966,,4532053,4kybwa4a,1,primary,32497920000.0,0.6217675444815575,0.7734141939919221,2.8276440192e+20
19640,0.6319283843040466,,4532053,4kybwa4a,1,primary,32680960000.0,0.6221231738753445,0.7777703415259268,2.8435703296e+20
19750,0.5728217959403992,,4532053,4kybwa4a,1,primary,32864000000.0,0.6203976256476215,0.7821264890599314,2.85949664e+20
19860,0.6096268892288208,,4532053,4kybwa4a,1,primary,33047040000.0,0.6200206498729635,0.7864826365939361,2.8754229504e+20
19970,0.6077163219451904,,4532053,4kybwa4a,1,primary,33230080000.0,0.6195899983954913,0.7908387841279408,2.8913492608e+20
20080,0.6042810082435608,,4532053,4kybwa4a,1,primary,33413120000.0,0.6190541837401737,0.7951949316619455,2.9072755712e+20
20190,0.6056305766105652,,4532053,4kybwa4a,1,primary,33596160000.0,0.6185843574906374,0.7995510791959503,2.9232018816e+20
20300,0.6132358908653259,,4532053,4kybwa4a,1,primary,33779200000.0,0.6183971611587515,0.8039072267299548,2.939128192e+20
20380,0.5715701580047607,,4532053,4kybwa4a,1,primary,33912320000.0,0.6167582160483619,0.8070753340274128,2.9507109632e+20
20490,0.5604220628738403,,4532053,4kybwa4a,1,primary,34095360000.0,0.6147864506872536,0.8114314815614175,2.9666372736e+20
20600,0.5756391882896423,,4532053,4kybwa4a,1,primary,34278400000.0,0.6134162965033372,0.8157876290954222,2.982563584e+20
20710,0.6077396869659424,,4532053,4kybwa4a,1,primary,34461440000.0,0.6132176151695283,0.8201437766294268,2.9984898944e+20
20820,0.5695415139198303,,4532053,4kybwa4a,1,primary,34644480000.0,0.6116889516257888,0.8244999241634315,3.0144162048e+20
20930,0.6199654936790466,,4532053,4kybwa4a,1,primary,34827520000.0,0.6119786305976529,0.8288560716974362,3.0303425152e+20
21040,0.6092702746391296,,4532053,4kybwa4a,1,primary,35010560000.0,0.6118838381391045,0.833212219231441,3.0462688256e+20
21150,0.605299174785614,,4532053,4kybwa4a,1,primary,35193600000.0,0.6116533749217323,0.8375683667654457,3.062195136e+20
21260,0.6031753420829773,,4532053,4kybwa4a,1,primary,35376640000.0,0.6113566437723759,0.8419245142994503,3.0781214464e+20
21370,0.5679007172584534,,4532053,4kybwa4a,1,primary,35559680000.0,0.6098356863443886,0.846280661833455,3.0940477568e+20
21480,0.5705695152282715,,4532053,4kybwa4a,1,primary,35742720000.0,0.6084613703553244,0.8506368093674597,3.1099740672e+20
21590,0.5714114904403687,,4532053,4kybwa4a,1,primary,35925760000.0,0.607164624558301,0.8549929569014644,3.1259003776e+20
21700,0.6121202707290649,,4532053,4kybwa4a,1,primary,36108800000.0,0.6073380721742777,0.859349104435469,3.141826688e+20
21810,0.6104792356491089,,4532053,4kybwa4a,1,primary,36291840000.0,0.6074480128958968,0.8637052519694737,3.1577529984e+20
21920,0.5458878874778748,,4532053,4kybwa4a,1,primary,36474880000.0,0.605293408506266,0.8680613995034784,3.1736793088e+20
22000,0.5967230200767517,,4532053,4kybwa4a,1,primary,36608000000.0,0.604993444911233,0.8712295068009364,3.18526208e+20
22110,0.5976856350898743,,4532053,4kybwa4a,1,primary,36791040000.0,0.6047376715674854,0.8755856543349411,3.2011883904e+20
22220,0.6288134455680847,,4532053,4kybwa4a,1,primary,36974080000.0,0.6055803236575064,0.8799418018689457,3.2171147008e+20
22330,0.5824247002601624,,4532053,4kybwa4a,1,primary,37157120000.0,0.6047698768385993,0.8842979494029504,3.2330410112e+20
22440,0.5801395773887634,,4532053,4kybwa4a,1,primary,37340160000.0,0.6039078163578551,0.8886540969369551,3.2489673216e+20
22550,0.633872389793396,,4532053,4kybwa4a,1,primary,37523200000.0,0.604956576428099,0.8930102444709598,3.264893632e+20
22660,0.5903364419937134,,4532053,4kybwa4a,1,primary,37706240000.0,0.6044448717228954,0.8973663920049644,3.2808199424e+20
22770,0.6030600070953369,,4532053,4kybwa4a,1,primary,37889280000.0,0.6043964014609309,0.9017225395389691,3.2967462528e+20
22880,0.5714990496635437,,4532053,4kybwa4a,1,primary,38072320000.0,0.6032449941480224,0.9060786870729738,3.3126725632e+20
22990,0.5849131941795349,,4532053,4kybwa4a,1,primary,38255360000.0,0.6026033811491253,0.9104348346069785,3.3285988736e+20
23100,0.6327673196792603,,4532053,4kybwa4a,1,primary,38438400000.0,0.60365911899768,0.9147909821409832,3.344525184e+20
23210,0.6492294669151306,,4532053,4kybwa4a,1,primary,38621440000.0,0.6052540811747907,0.9191471296749878,3.3604514944e+20
23320,0.619519829750061,,4532053,4kybwa4a,1,primary,38804480000.0,0.6057533823749252,0.9235032772089925,3.3763778048e+20
23430,0.6083324551582336,,4532053,4kybwa4a,1,primary,38987520000.0,0.605843649922341,0.9278594247429972,3.3923041152e+20
23540,0.591729462146759,,4532053,4kybwa4a,1,primary,39170560000.0,0.6053496533501955,0.9322155722770019,3.4082304256e+20
23630,0.561083972454071,,4532053,4kybwa4a,1,primary,39320320000.0,0.6038003545188312,0.9357796929866421,3.4212610432e+20
